"","X","Y","OBJECTID","stop_id","stop_code","stop_name","stop_desc","platform_code","platform_name","stop_lat","stop_lon","zone_id","stop_address","stop_url","level_id","location_type","parent_station","wheelchair_boarding","municipality","on_street","at_street","vehicle_type","Sidewalk_Width__ft_","Accessibility_Score","Sidewalk_Condition","Sidewalk_Material","Current_Shelter","Routes","Municipality_1","Neighborhood","created_user","created_date","last_edited_user","last_edited_date"
"116",-71.7391860000439,42.5390170001064,646873,"FR-0451",NA,"North Leominster","North Leominster - Commuter Rail",NA,"Commuter Rail",42.539017,-71.739186,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-0451","",0,"place-FR-0451",1,"Leominster",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"117",-71.7391860000439,42.5390170001064,646874,"FR-0451-01",NA,"North Leominster","North Leominster - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.539017,-71.739186,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-0451","",0,"place-FR-0451",1,"Leominster",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"118",-71.7391860000439,42.5390170001064,646875,"FR-0451-02",NA,"North Leominster","North Leominster - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.539017,-71.739186,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-0451","",0,"place-FR-0451",1,"Leominster",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"119",-71.7926109999163,42.5807199998082,646877,"FR-0494-CS",NA,"Fitchburg","Fitchburg - Commuter Rail - Track 3 (All Trains)",3,"Track 3 (All Trains)",42.58072,-71.792611,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-0494","",0,"place-FR-0494",1,"Fitchburg",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"120",-71.8484880004438,42.5534769999955,646879,"FR-3338-CS",NA,"Wachusett","Wachusett - Commuter Rail - Track 3 (All Trains)",3,"Track 3 (All Trains)",42.553477,-71.848488,"CR-zone-8",NA,"https://www.mbta.com/stops/place-FR-3338","",0,"place-FR-3338",1,"Fitchburg",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"121",-71.2615099994315,42.0950999997196,646881,"FS-0049-S",NA,"Foxboro","Foxboro - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.0951,-71.26151,"CR-zone-4",NA,"https://www.mbta.com/stops/place-FS-0049","",0,"place-FS-0049",1,"Foxborough",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"122",-70.8692539998447,42.5621710003886,646883,"GB-0198",NA,"Montserrat","Montserrat - Commuter Rail",NA,"Commuter Rail",42.562171,-70.869254,"CR-zone-4",NA,"https://www.mbta.com/stops/place-GB-0198","",0,"place-GB-0198",1,"Beverly",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"123",-70.8692539998447,42.5621710003886,646884,"GB-0198-01",NA,"Montserrat","Montserrat - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.562171,-70.869254,"CR-zone-4",NA,"https://www.mbta.com/stops/place-GB-0198","",0,"place-GB-0198",1,"Beverly",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"124",-70.8692539998447,42.5621710003886,646885,"GB-0198-02",NA,"Montserrat","Montserrat - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.562171,-70.869254,"CR-zone-4",NA,"https://www.mbta.com/stops/place-GB-0198","",0,"place-GB-0198",1,"Beverly",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"125",-70.8255410001589,42.5594460002543,646889,"GB-0222",NA,"Prides Crossing","Prides Crossing - Commuter Rail",NA,"Commuter Rail",42.559446,-70.825541,"CR-zone-5",NA,"https://www.mbta.com/stops/place-GB-0222","",0,"place-GB-0222",2,"Beverly",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"126",-70.8255410001589,42.5594460002543,646890,"GB-0222-01",NA,"Prides Crossing","Prides Crossing - Commuter Rail - Track 1",1,"Track 1",42.559446,-70.825541,"CR-zone-5",NA,"https://www.mbta.com/stops/place-GB-0222","",0,"place-GB-0222",2,"Beverly",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"127",-70.8255410001589,42.5594460002543,646891,"GB-0222-02",NA,"Prides Crossing","Prides Crossing - Commuter Rail - Track 2",2,"Track 2",42.559446,-70.825541,"CR-zone-5",NA,"https://www.mbta.com/stops/place-GB-0222","",0,"place-GB-0222",2,"Beverly",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"128",-70.8114049999216,42.5616510002294,646893,"GB-0229",NA,"Beverly Farms","Beverly Farms - Commuter Rail",NA,"Commuter Rail",42.561651,-70.811405,"CR-zone-5",NA,"https://www.mbta.com/stops/place-GB-0229","",0,"place-GB-0229",1,"Beverly",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"129",-70.8114049999216,42.5616510002294,646894,"GB-0229-01",NA,"Beverly Farms","Beverly Farms - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.561651,-70.811405,"CR-zone-5",NA,"https://www.mbta.com/stops/place-GB-0229","",0,"place-GB-0229",1,"Beverly",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"130",-70.8114049999216,42.5616510002294,646895,"GB-0229-02",NA,"Beverly Farms","Beverly Farms - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.561651,-70.811405,"CR-zone-5",NA,"https://www.mbta.com/stops/place-GB-0229","",0,"place-GB-0229",1,"Beverly",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"131",-70.7700900001288,42.5736870002248,646899,"GB-0254",NA,"Manchester","Manchester - Commuter Rail",NA,"Commuter Rail",42.573687,-70.77009,"CR-zone-6",NA,"https://www.mbta.com/stops/place-GB-0254","",0,"place-GB-0254",1,"Manchester-by-the-Sea",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"132",-70.7700900001288,42.5736870002248,646900,"GB-0254-01",NA,"Manchester","Manchester - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.573687,-70.77009,"CR-zone-6",NA,"https://www.mbta.com/stops/place-GB-0254","",0,"place-GB-0254",1,"Manchester-by-the-Sea",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"133",-70.7700900001288,42.5736870002248,646901,"GB-0254-02",NA,"Manchester","Manchester - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.573687,-70.77009,"CR-zone-6",NA,"https://www.mbta.com/stops/place-GB-0254","",0,"place-GB-0254",1,"Manchester-by-the-Sea",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"134",-70.7054170003843,42.6119329997541,646904,"GB-0296",NA,"West Gloucester","West Gloucester - Commuter Rail",NA,"Commuter Rail",42.611933,-70.705417,"CR-zone-7",NA,"https://www.mbta.com/stops/place-GB-0296","",0,"place-GB-0296",1,"Gloucester",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"135",-70.7054170003843,42.6119329997541,646905,"GB-0296-01",NA,"West Gloucester","West Gloucester - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",42.611933,-70.705417,"CR-zone-7",NA,"https://www.mbta.com/stops/place-GB-0296","",0,"place-GB-0296",1,"Gloucester",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"136",-70.7054170003843,42.6119329997541,646906,"GB-0296-02",NA,"West Gloucester","West Gloucester - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",42.611933,-70.705417,"CR-zone-7",NA,"https://www.mbta.com/stops/place-GB-0296","",0,"place-GB-0296",1,"Gloucester",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"137",-70.6683449995761,42.6167989999768,646911,"GB-0316-S",NA,"Gloucester","Gloucester - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.616799,-70.668345,"CR-zone-7",NA,"https://www.mbta.com/stops/place-GB-0316","",0,"place-GB-0316",1,"Gloucester",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"138",-70.6270550000776,42.6554909998338,646914,"GB-0353-S",NA,"Rockport","Rockport - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.655491,-70.627055,"CR-zone-8",NA,"https://www.mbta.com/stops/place-GB-0353","",0,"place-GB-0353",1,"Rockport",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"139",-70.968152000305,42.2215029996627,646916,"GRB-0118-S",NA,"Weymouth Landing/East Braintree","Weymouth Landing/East Braintree - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.221503,-70.968152,"CR-zone-2",NA,"https://www.mbta.com/stops/place-GRB-0118","",0,"place-GRB-0118",1,"Weymouth",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"140",-70.9214000002578,42.2190999997583,646918,"GRB-0146-S",NA,"East Weymouth","East Weymouth - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.2191,-70.9214,"CR-zone-2",NA,"https://www.mbta.com/stops/place-GRB-0146","",0,"place-GRB-0146",1,"Weymouth",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"141",-70.9027080005242,42.2358380001171,646920,"GRB-0162-S",NA,"West Hingham","West Hingham - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.235838,-70.902708,"CR-zone-3",NA,"https://www.mbta.com/stops/place-GRB-0162","",0,"place-GRB-0162",1,"Hingham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"142",-70.8692049996211,42.2449589996653,646922,"GRB-0183-S",NA,"Nantasket Junction","Nantasket Junction - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.244959,-70.869205,"CR-zone-4",NA,"https://www.mbta.com/stops/place-GRB-0183","",0,"place-GRB-0183",1,"Hingham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"143",-70.8375290004326,42.2442099998538,646924,"GRB-0199-S",NA,"Cohasset","Cohasset - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.24421,-70.837529,"CR-zone-4",NA,"https://www.mbta.com/stops/place-GRB-0199","",0,"place-GRB-0199",1,"Cohasset",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"144",-70.7886019997829,42.2195280004449,646926,"GRB-0233-S",NA,"North Scituate","North Scituate - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.219528,-70.788602,"CR-zone-5",NA,"https://www.mbta.com/stops/place-GRB-0233","",0,"place-GRB-0233",1,"Scituate",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"145",-70.7466410005413,42.1787760000106,646928,"GRB-0276-S",NA,"Greenbush","Greenbush - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.178776,-70.746641,"CR-zone-6",NA,"https://www.mbta.com/stops/place-GRB-0276","",0,"place-GRB-0276",1,"Scituate",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"146",-70.7217089995443,41.977619999866,646930,"KB-0351-S",NA,"Kingston","Kingston - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",41.97762,-70.721709,"CR-zone-8",NA,"https://www.mbta.com/stops/place-KB-0351","",0,"place-KB-0351",1,"Kingston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"147",-71.0273709996976,42.1563429996405,646933,"MM-0150-S",NA,"Holbrook/Randolph","Holbrook/Randolph - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.156343,-71.027371,"CR-zone-3",NA,"https://www.mbta.com/stops/place-MM-0150","",0,"place-MM-0150",1,"Randolph",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"148",-71.0220010002276,42.1065549999381,646936,"MM-0186",NA,"Montello","Montello - Commuter Rail",NA,"Commuter Rail",42.106555,-71.022001,"CR-zone-4",NA,"https://www.mbta.com/stops/place-MM-0186","",0,"place-MM-0186",1,"Brockton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"149",-71.0220010002276,42.1065549999381,646937,"MM-0186-CS",NA,"Montello","Montello - Commuter Rail - Track 2",2,"Track 2",42.106555,-71.022001,"CR-zone-4",NA,"https://www.mbta.com/stops/place-MM-0186","",0,"place-MM-0186",1,"Brockton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"150",-71.0220010002276,42.1065549999381,646938,"MM-0186-S",NA,"Montello","Montello - Commuter Rail - Track 1",1,"Track 1",42.106555,-71.022001,"CR-zone-4",NA,"https://www.mbta.com/stops/place-MM-0186","",0,"place-MM-0186",1,"Brockton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"151",-71.0165339994903,42.0846589996182,646940,"MM-0200",NA,"Brockton","Brockton - Commuter Rail",NA,"Commuter Rail",42.084659,-71.016534,"CR-zone-4",NA,"https://www.mbta.com/stops/place-MM-0200","",0,"place-MM-0200",1,"Brockton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"152",-71.0165339994903,42.0846589996182,646941,"MM-0200-CS",NA,"Brockton","Brockton - Commuter Rail - Track 2",2,"Track 2",42.084659,-71.016534,"CR-zone-4",NA,"https://www.mbta.com/stops/place-MM-0200","",0,"place-MM-0200",1,"Brockton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"153",-71.0165339994903,42.0846589996182,646942,"MM-0200-S",NA,"Brockton","Brockton - Commuter Rail - Track 1",1,"Track 1",42.084659,-71.016534,"CR-zone-4",NA,"https://www.mbta.com/stops/place-MM-0200","",0,"place-MM-0200",1,"Brockton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"154",-71.0110040005951,42.0609510000622,646944,"MM-0219-S",NA,"Campello","Campello - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.060951,-71.011004,"CR-zone-5",NA,"https://www.mbta.com/stops/place-MM-0219","",0,"place-MM-0219",1,"Brockton",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"155",-70.9653699996789,41.9849159998742,646946,"MM-0277-S",NA,"Bridgewater","Bridgewater - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",41.984916,-70.96537,"CR-zone-6",NA,"https://www.mbta.com/stops/place-MM-0277","",0,"place-MM-0277",1,"Bridgewater",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"156",-70.9184439996613,41.8782099996425,646948,"MM-0356-S",NA,"Middleborough/Lakeville","Middleborough/Lakeville - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",41.87821,-70.918444,"CR-zone-8",NA,"https://www.mbta.com/stops/place-MM-0356","",0,"place-MM-0356",1,"Lakeville",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"157",-71.1302829997004,42.2874419999401,646950,"NB-0064-S",NA,"Roslindale Village","Roslindale Village - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.287442,-71.130283,"CR-zone-1",NA,"https://www.mbta.com/stops/place-NB-0064","",0,"place-NB-0064",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"158",-71.1455570000515,42.2865880002073,646952,"NB-0072-S",NA,"Bellevue","Bellevue - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.286588,-71.145557,"CR-zone-1",NA,"https://www.mbta.com/stops/place-NB-0072","",0,"place-NB-0072",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"159",-71.1539370003174,42.2849689998576,646954,"NB-0076-S",NA,"Highland","Highland - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.284969,-71.153937,"CR-zone-1",NA,"https://www.mbta.com/stops/place-NB-0076","",0,"place-NB-0076",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"160",-71.1600650003912,42.2813580002089,646956,"NB-0080-S",NA,"West Roxbury","West Roxbury - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.281358,-71.160065,"CR-zone-1",NA,"https://www.mbta.com/stops/place-NB-0080","",0,"place-NB-0080",1,"Boston",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"161",-71.2155279996205,42.2756479998167,646958,"NB-0109-S",NA,"Hersey","Hersey - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.275648,-71.215528,"CR-zone-2",NA,"https://www.mbta.com/stops/place-NB-0109","",0,"place-NB-0109",1,"Needham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"162",-71.2355589999247,42.2731869999246,646961,"NB-0120-S",NA,"Needham Junction","Needham Junction - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.273187,-71.235559,"CR-zone-2",NA,"https://www.mbta.com/stops/place-NB-0120","",0,"place-NB-0120",1,"Needham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"163",-71.2376859995389,42.2807750004235,646963,"NB-0127-S",NA,"Needham Center","Needham Center - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.280775,-71.237686,"CR-zone-2",NA,"https://www.mbta.com/stops/place-NB-0127","",0,"place-NB-0127",1,"Needham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"164",-71.2360270004457,42.293443999929,646965,"NB-0137-S",NA,"Needham Heights","Needham Heights - Commuter Rail - Track 1 (All Trains)",1,"Track 1 (All Trains)",42.293444,-71.236027,"CR-zone-2",NA,"https://www.mbta.com/stops/place-NB-0137","",0,"place-NB-0137",1,"Needham",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"165",-71.4911469995525,41.5812889999559,646967,"NEC-1659-03",NA,"Wickford Junction","Wickford Junction - Commuter Rail - Track 3 (All Trains)",3,"Track 3 (All Trains)",41.581289,-71.491147,"CR-zone-10",NA,"https://www.mbta.com/stops/place-NEC-1659","",0,"place-NEC-1659",1,"North Kingstown",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"166",-71.4424530004059,41.7265990000663,646969,"NEC-1768-03",NA,"TF Green Airport","TF Green Airport - Commuter Rail - Track 3 (All Trains)",3,"Track 3 (All Trains)",41.726599,-71.442453,"CR-zone-9",NA,"https://www.mbta.com/stops/place-NEC-1768","",0,"place-NEC-1768",1,"Warwick",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"167",-71.4133009999835,41.829293000336,646971,"NEC-1851",NA,"Providence","Providence - Commuter Rail",NA,"Commuter Rail",41.829293,-71.413301,"CR-zone-8",NA,"https://www.mbta.com/stops/place-NEC-1851","",0,"place-NEC-1851",1,"Providence",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"168",-71.4133009999835,41.829293000336,646972,"NEC-1851-01",NA,"Providence","Providence - Commuter Rail - Track 1",1,"Track 1",41.829293,-71.413301,"CR-zone-8",NA,"https://www.mbta.com/stops/place-NEC-1851","",0,"place-NEC-1851",1,"Providence",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"169",-71.4133009999835,41.829293000336,646973,"NEC-1851-02",NA,"Providence","Providence - Commuter Rail - Track 2",2,"Track 2",41.829293,-71.413301,"CR-zone-8",NA,"https://www.mbta.com/stops/place-NEC-1851","",0,"place-NEC-1851",1,"Providence",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"170",-71.4133009999835,41.829293000336,646974,"NEC-1851-03",NA,"Providence","Providence - Commuter Rail - Track 3",3,"Track 3",41.829293,-71.413301,"CR-zone-8",NA,"https://www.mbta.com/stops/place-NEC-1851","",0,"place-NEC-1851",1,"Providence",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"171",-71.4133009999835,41.829293000336,646975,"NEC-1851-05",NA,"Providence","Providence - Commuter Rail - Track 5",5,"Track 5",41.829293,-71.413301,"CR-zone-8",NA,"https://www.mbta.com/stops/place-NEC-1851","",0,"place-NEC-1851",1,"Providence",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"172",-71.354621000456,41.8979429996079,646977,"NEC-1919",NA,"South Attleboro","South Attleboro - Commuter Rail",NA,"Commuter Rail",41.897943,-71.354621,"CR-zone-7",NA,"https://www.mbta.com/stops/place-NEC-1919","",0,"place-NEC-1919",1,"Attleboro",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"173",-71.354621000456,41.8979429996079,646978,"NEC-1919-01",NA,"South Attleboro","South Attleboro - Commuter Rail - Track 1 (Outbound)",1,"Track 1 (Outbound)",41.897943,-71.354621,"CR-zone-7",NA,"https://www.mbta.com/stops/place-NEC-1919","",0,"place-NEC-1919",1,"Attleboro",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"174",-71.354621000456,41.8979429996079,646979,"NEC-1919-02",NA,"South Attleboro","South Attleboro - Commuter Rail - Track 2 (Boston)",2,"Track 2 (Boston)",41.897943,-71.354621,"CR-zone-7",NA,"https://www.mbta.com/stops/place-NEC-1919","",0,"place-NEC-1919",1,"Attleboro",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
"175",-71.2850939999167,41.9407389999679,646981,"NEC-1969",NA,"Attleboro","Attleboro - Commuter Rail",NA,"Commuter Rail",41.940739,-71.285094,"CR-zone-7",NA,"https://www.mbta.com/stops/place-NEC-1969","",0,"place-NEC-1969",1,"Attleboro",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"DOT_ADMIN","2022/10/17 19:46:59+00","DOT_ADMIN","2022/10/17 19:46:59+00"
