X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date
-70.7466410005413,42.1787760000106,646928,GRB-0276-S,,Greenbush,Greenbush - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.178776,-70.746641,CR-zone-6,,https://www.mbta.com/stops/place-GRB-0276,,0,place-GRB-0276,1,Scituate,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.7217089995443,41.977619999866,646930,KB-0351-S,,Kingston,Kingston - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),41.97762,-70.721709,CR-zone-8,,https://www.mbta.com/stops/place-KB-0351,,0,place-KB-0351,1,Kingston,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0273709996976,42.1563429996405,646933,MM-0150-S,,Holbrook/Randolph,Holbrook/Randolph - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.156343,-71.027371,CR-zone-3,,https://www.mbta.com/stops/place-MM-0150,,0,place-MM-0150,1,Randolph,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0220010002276,42.1065549999381,646936,MM-0186,,Montello,Montello - Commuter Rail,,Commuter Rail,42.106555,-71.022001,CR-zone-4,,https://www.mbta.com/stops/place-MM-0186,,0,place-MM-0186,1,Brockton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0220010002276,42.1065549999381,646937,MM-0186-CS,,Montello,Montello - Commuter Rail - Track 2,2,Track 2,42.106555,-71.022001,CR-zone-4,,https://www.mbta.com/stops/place-MM-0186,,0,place-MM-0186,1,Brockton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0220010002276,42.1065549999381,646938,MM-0186-S,,Montello,Montello - Commuter Rail - Track 1,1,Track 1,42.106555,-71.022001,CR-zone-4,,https://www.mbta.com/stops/place-MM-0186,,0,place-MM-0186,1,Brockton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0165339994903,42.0846589996182,646940,MM-0200,,Brockton,Brockton - Commuter Rail,,Commuter Rail,42.084659,-71.016534,CR-zone-4,,https://www.mbta.com/stops/place-MM-0200,,0,place-MM-0200,1,Brockton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0165339994903,42.0846589996182,646941,MM-0200-CS,,Brockton,Brockton - Commuter Rail - Track 2,2,Track 2,42.084659,-71.016534,CR-zone-4,,https://www.mbta.com/stops/place-MM-0200,,0,place-MM-0200,1,Brockton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0165339994903,42.0846589996182,646942,MM-0200-S,,Brockton,Brockton - Commuter Rail - Track 1,1,Track 1,42.084659,-71.016534,CR-zone-4,,https://www.mbta.com/stops/place-MM-0200,,0,place-MM-0200,1,Brockton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0110040005951,42.0609510000622,646944,MM-0219-S,,Campello,Campello - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.060951,-71.011004,CR-zone-5,,https://www.mbta.com/stops/place-MM-0219,,0,place-MM-0219,1,Brockton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9653699996789,41.9849159998742,646946,MM-0277-S,,Bridgewater,Bridgewater - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),41.984916,-70.96537,CR-zone-6,,https://www.mbta.com/stops/place-MM-0277,,0,place-MM-0277,1,Bridgewater,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-70.9184439996613,41.8782099996425,646948,MM-0356-S,,Middleborough/Lakeville,Middleborough/Lakeville - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),41.87821,-70.918444,CR-zone-8,,https://www.mbta.com/stops/place-MM-0356,,0,place-MM-0356,1,Lakeville,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1302829997004,42.2874419999401,646950,NB-0064-S,,Roslindale Village,Roslindale Village - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.287442,-71.130283,CR-zone-1,,https://www.mbta.com/stops/place-NB-0064,,0,place-NB-0064,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1455570000515,42.2865880002073,646952,NB-0072-S,,Bellevue,Bellevue - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.286588,-71.145557,CR-zone-1,,https://www.mbta.com/stops/place-NB-0072,,0,place-NB-0072,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1539370003174,42.2849689998576,646954,NB-0076-S,,Highland,Highland - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.284969,-71.153937,CR-zone-1,,https://www.mbta.com/stops/place-NB-0076,,0,place-NB-0076,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1600650003912,42.2813580002089,646956,NB-0080-S,,West Roxbury,West Roxbury - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.281358,-71.160065,CR-zone-1,,https://www.mbta.com/stops/place-NB-0080,,0,place-NB-0080,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2155279996205,42.2756479998167,646958,NB-0109-S,,Hersey,Hersey - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.275648,-71.215528,CR-zone-2,,https://www.mbta.com/stops/place-NB-0109,,0,place-NB-0109,1,Needham,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2355589999247,42.2731869999246,646961,NB-0120-S,,Needham Junction,Needham Junction - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.273187,-71.235559,CR-zone-2,,https://www.mbta.com/stops/place-NB-0120,,0,place-NB-0120,1,Needham,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2376859995389,42.2807750004235,646963,NB-0127-S,,Needham Center,Needham Center - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.280775,-71.237686,CR-zone-2,,https://www.mbta.com/stops/place-NB-0127,,0,place-NB-0127,1,Needham,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2360270004457,42.293443999929,646965,NB-0137-S,,Needham Heights,Needham Heights - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.293444,-71.236027,CR-zone-2,,https://www.mbta.com/stops/place-NB-0137,,0,place-NB-0137,1,Needham,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.4911469995525,41.5812889999559,646967,NEC-1659-03,,Wickford Junction,Wickford Junction - Commuter Rail - Track 3 (All Trains),3,Track 3 (All Trains),41.581289,-71.491147,CR-zone-10,,https://www.mbta.com/stops/place-NEC-1659,,0,place-NEC-1659,1,North Kingstown,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.4424530004059,41.7265990000663,646969,NEC-1768-03,,TF Green Airport,TF Green Airport - Commuter Rail - Track 3 (All Trains),3,Track 3 (All Trains),41.726599,-71.442453,CR-zone-9,,https://www.mbta.com/stops/place-NEC-1768,,0,place-NEC-1768,1,Warwick,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.4133009999835,41.829293000336,646971,NEC-1851,,Providence,Providence - Commuter Rail,,Commuter Rail,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,0,place-NEC-1851,1,Providence,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.4133009999835,41.829293000336,646972,NEC-1851-01,,Providence,Providence - Commuter Rail - Track 1,1,Track 1,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,0,place-NEC-1851,1,Providence,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.4133009999835,41.829293000336,646973,NEC-1851-02,,Providence,Providence - Commuter Rail - Track 2,2,Track 2,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,0,place-NEC-1851,1,Providence,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.4133009999835,41.829293000336,646974,NEC-1851-03,,Providence,Providence - Commuter Rail - Track 3,3,Track 3,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,0,place-NEC-1851,1,Providence,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.4133009999835,41.829293000336,646975,NEC-1851-05,,Providence,Providence - Commuter Rail - Track 5,5,Track 5,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,0,place-NEC-1851,1,Providence,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.354621000456,41.8979429996079,646977,NEC-1919,,South Attleboro,South Attleboro - Commuter Rail,,Commuter Rail,41.897943,-71.354621,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1919,,0,place-NEC-1919,1,Attleboro,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.354621000456,41.8979429996079,646978,NEC-1919-01,,South Attleboro,South Attleboro - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),41.897943,-71.354621,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1919,,0,place-NEC-1919,1,Attleboro,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.354621000456,41.8979429996079,646979,NEC-1919-02,,South Attleboro,South Attleboro - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),41.897943,-71.354621,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1919,,0,place-NEC-1919,1,Attleboro,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2850939999167,41.9407389999679,646981,NEC-1969,,Attleboro,Attleboro - Commuter Rail,,Commuter Rail,41.940739,-71.285094,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1969,,0,place-NEC-1969,1,Attleboro,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2850939999167,41.9407389999679,646982,NEC-1969-03,,Attleboro,Attleboro - Commuter Rail - Track 3 (Outbound),3,Track 3 (Outbound),41.940739,-71.285094,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1969,,0,place-NEC-1969,1,Attleboro,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2850939999167,41.9407389999679,646983,NEC-1969-04,,Attleboro,Attleboro - Commuter Rail - Track 4 (Boston),4,Track 4 (Boston),41.940739,-71.285094,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1969,,0,place-NEC-1969,1,Attleboro,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.219917000381,42.0327869998204,646985,NEC-2040,,Mansfield,Mansfield - Commuter Rail,,Commuter Rail,42.032787,-71.219917,CR-zone-6,,https://www.mbta.com/stops/place-NEC-2040,,0,place-NEC-2040,1,Mansfield,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.219917000381,42.0327869998204,646986,NEC-2040-01,,Mansfield,Mansfield - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.032787,-71.219917,CR-zone-6,,https://www.mbta.com/stops/place-NEC-2040,,0,place-NEC-2040,1,Mansfield,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.219917000381,42.0327869998204,646987,NEC-2040-02,,Mansfield,Mansfield - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.032787,-71.219917,CR-zone-6,,https://www.mbta.com/stops/place-NEC-2040,,0,place-NEC-2040,1,Mansfield,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1844680000021,42.1245529997899,646989,NEC-2108,,Sharon,Sharon - Commuter Rail,,Commuter Rail,42.124553,-71.184468,CR-zone-4,,https://www.mbta.com/stops/place-NEC-2108,,0,place-NEC-2108,1,Sharon,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1844680000021,42.1245529997899,646990,NEC-2108-01,,Sharon,Sharon - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.124553,-71.184468,CR-zone-4,,https://www.mbta.com/stops/place-NEC-2108,,0,place-NEC-2108,1,Sharon,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1844680000021,42.1245529997899,646991,NEC-2108-02,,Sharon,Sharon - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.124553,-71.184468,CR-zone-4,,https://www.mbta.com/stops/place-NEC-2108,,0,place-NEC-2108,1,Sharon,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1537599998883,42.1632039996229,646993,NEC-2139,,Canton Junction,Canton Junction - Commuter Rail,,Commuter Rail,42.163204,-71.15376,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,0,place-NEC-2139,1,Canton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1537599998883,42.1632039996229,646994,NEC-2139-01,,Canton Junction,Canton Junction - Commuter Rail - Track 1,1,Track 1,42.163204,-71.15376,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,0,place-NEC-2139,1,Canton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1537599998883,42.1632039996229,646995,NEC-2139-02,,Canton Junction,Canton Junction - Commuter Rail - Track 2,2,Track 2,42.163204,-71.15376,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,0,place-NEC-2139,1,Canton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1537599998883,42.1632039996229,646996,SB-0150-04,,Canton Junction,Canton Junction - Commuter Rail - Track 4,4,Track 4,42.163204,-71.15376,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,0,place-NEC-2139,1,Canton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1537599998883,42.1632039996229,646997,SB-0150-06,,Canton Junction,Canton Junction - Commuter Rail - Track 6,6,Track 6,42.163204,-71.15376,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,0,place-NEC-2139,1,Canton,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1471340002391,42.2103080000569,646999,NEC-2173,,Route 128,Route 128 - Commuter Rail,,Commuter Rail,42.210308,-71.147134,CR-zone-2,,https://www.mbta.com/stops/place-NEC-2173,,0,place-NEC-2173,1,Westwood,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1471340002391,42.2103080000569,647000,NEC-2173-01,,Route 128,Route 128 - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.210308,-71.147134,CR-zone-2,,https://www.mbta.com/stops/place-NEC-2173,,0,place-NEC-2173,1,Westwood,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1471340002391,42.2103080000569,647001,NEC-2173-02,,Route 128,Route 128 - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.210308,-71.147134,CR-zone-2,,https://www.mbta.com/stops/place-NEC-2173,,0,place-NEC-2173,1,Westwood,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1255260002467,42.2550300003646,647003,NEC-2203,,Hyde Park,Hyde Park - Commuter Rail,,Commuter Rail,42.25503,-71.125526,CR-zone-1,,https://www.mbta.com/stops/place-NEC-2203,,0,place-NEC-2203,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1255260002467,42.2550300003646,647004,NEC-2203-02,,Hyde Park,Hyde Park - Commuter Rail - Track 2 (South Station),2,Track 2 (South Station),42.25503,-71.125526,CR-zone-1,,https://www.mbta.com/stops/place-NEC-2203,,0,place-NEC-2203,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1255260002467,42.2550300003646,647005,NEC-2203-03,,Hyde Park,Hyde Park - Commuter Rail - Track 3 (Outbound),3,Track 3 (Outbound),42.25503,-71.125526,CR-zone-1,,https://www.mbta.com/stops/place-NEC-2203,,0,place-NEC-2203,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1333419997069,42.4217760004189,647007,NHRML-0055,,West Medford,West Medford - Commuter Rail,,Commuter Rail,42.421776,-71.133342,CR-zone-1A,,https://www.mbta.com/stops/place-NHRML-0055,,0,place-NHRML-0055,2,Medford,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1333419997069,42.4217760004189,647008,NHRML-0055-01,,West Medford,West Medford - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.421776,-71.133342,CR-zone-1A,,https://www.mbta.com/stops/place-NHRML-0055,,0,place-NHRML-0055,2,Medford,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1333419997069,42.4217760004189,647009,NHRML-0055-02,,West Medford,West Medford - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.421776,-71.133342,CR-zone-1A,,https://www.mbta.com/stops/place-NHRML-0055,,0,place-NHRML-0055,2,Medford,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1401689997655,42.4449480001768,647011,NHRML-0073,,Wedgemere,Wedgemere - Commuter Rail,,Commuter Rail,42.444948,-71.140169,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0073,,0,place-NHRML-0073,1,Winchester,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1401689997655,42.4449480001768,647012,NHRML-0073-01,,Wedgemere,Wedgemere - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.444948,-71.140169,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0073,,0,place-NHRML-0073,1,Winchester,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1401689997655,42.4449480001768,647013,NHRML-0073-02,,Wedgemere,Wedgemere - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.444948,-71.140169,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0073,,0,place-NHRML-0073,1,Winchester,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1378300003854,42.4510880000676,647015,NHRML-0078,,Winchester Center,Winchester Center - Commuter Rail,,Commuter Rail,42.451088,-71.13783,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0078,,0,place-NHRML-0078,2,Winchester,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1378300003854,42.4510880000676,647016,NHRML-0078-01,,Winchester Center,Winchester Center - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.451088,-71.13783,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0078,,0,place-NHRML-0078,2,Winchester,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1378300003854,42.4510880000676,647017,NHRML-0078-02,,Winchester Center,Winchester Center - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.451088,-71.13783,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0078,,0,place-NHRML-0078,2,Winchester,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1376180005055,42.5044019996227,647019,NHRML-0116,,Mishawum,Mishawum - Commuter Rail,,Commuter Rail,42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,0,place-NHRML-0116,2,Woburn,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1376180005055,42.5044019996227,647020,NHRML-0116-01,,Mishawum,Mishawum - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,0,place-NHRML-0116,2,Woburn,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1376180005055,42.5044019996227,647021,NHRML-0116-02,,Mishawum,Mishawum - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,0,place-NHRML-0116,2,Woburn,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1444750005372,42.5169870002745,647023,NHRML-0127,,Anderson/Woburn,Anderson/Woburn - Commuter Rail,,Commuter Rail,42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,0,place-NHRML-0127,1,Woburn,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1444750005372,42.5169870002745,647024,NHRML-0127-01,,Anderson/Woburn,Anderson/Woburn - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,0,place-NHRML-0127,1,Woburn,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1444750005372,42.5169870002745,647025,NHRML-0127-02,,Anderson/Woburn,Anderson/Woburn - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,0,place-NHRML-0127,1,Woburn,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1743340001433,42.5466239999303,647027,NHRML-0152,,Wilmington,Wilmington - Commuter Rail,,Commuter Rail,42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,0,place-NHRML-0152,1,Wilmington,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1743340001433,42.5466239999303,647028,NHRML-0152-01,,Wilmington,Wilmington - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,0,place-NHRML-0152,1,Wilmington,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1743340001433,42.5466239999303,647029,NHRML-0152-02,,Wilmington,Wilmington - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,0,place-NHRML-0152,1,Wilmington,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2809950005363,42.5932480002519,647031,NHRML-0218,,North Billerica,North Billerica - Commuter Rail,,Commuter Rail,42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,0,place-NHRML-0218,1,Billerica,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2809950005363,42.5932480002519,647032,NHRML-0218-01,,North Billerica,North Billerica - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,0,place-NHRML-0218,1,Billerica,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.2809950005363,42.5932480002519,647033,NHRML-0218-02,,North Billerica,North Billerica - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,0,place-NHRML-0218,1,Billerica,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.3145429994606,42.6353499997995,647035,NHRML-0254,,Lowell,Lowell - Commuter Rail,,Commuter Rail,42.63535,-71.314543,CR-zone-6,,https://www.mbta.com/stops/place-NHRML-0254,,0,place-NHRML-0254,1,Lowell,,,2,,,,,,,,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
